8754,875436,SM, OB, CB,36,m,78438,child made no complete movements on robot
8757,875736,SM, OB, CB,36,m,71876,child did not make any complete movements
8759,875936,SM, KP, C5,36,m,564944,when child pressed robot on table both arms moved up
8759,875936,SM, KP, C5,36,m,569942,when child pressed robot to table the legs returned to original position
8759,875936,SM, KP, C2,36,m,267172,when child pressed robot to table the right arm moved up
8760,876036,SM, OB, C3,36,f,290836,child had moved head back to original position a little bit prior on the ground off camera
8763,876336,LT, OB &  JRH, CB,36,m,0,
8763,876336,LT, OB & JRH, C4,36,m,0,couldn't finish demo child disengaged
8763,876336,LT, OB & JRH, C3,36,m,0,
8764,876436,LT, KP & SM,C5,36,m,535432,leg falls so readjusts
8764,876436,LT, KP & SM, C4,36,m,423368,as left leg moves front head falls back to normal
8764,876436,LT, KP & SM, C4,36,m,443507,asked to show again
8764,876436,LT, KP & SM, C2,36,m,249118,asked to recreate
8766,876636,LT, OB & AM, CB,36,f,0,
8766,876636,LT, OB & AM, C3,36,f,366656,right leg also back to normal but because it hit the ground
8767,876736,LT, KC & CP, CB,36,m,0,
8814,881436,LT, KP & MS, C4,36,f,0,child made no complete movements got tired of robots
8819,881936,LT, OB & HG, C5,36,m,600761,child keeps moving the legs but doesn't complete any full movements
8819,881936,LT, OB & HG, C5,36,m,608190,seems to be tired of robots
8819,881936,LT, OB & HG, C4,36,m,470322,hard to see
8834,883436,LT, KP & MC, C4,36,f,477270,
8866,886636,LT, KC, CB,36,m,0,
8866,886636,LT, KC, C4,36,m,453679,child resets out of camera
8866,886636,LT, KC, C2,36,m,222904,child resets behind back
8866,886636,LT, KC, C2,36,m,252910,child resets behind back
8890,889036,LT, SW, CB,36,m,0,
8890,889036,LT, SW, C2,36,m,197728,child resets behind back
8908,890836,LT, KC, CB,36,m,0,
8908,890836,LT, KC, C4,36,m,454206,some movements hard to see
8908,890836,LT, KC, C2,36,m,206919,out of the frame cannot see movements
8969,896936,LT, KP & CT, C3,36,m,402832,hard to see
8973,897336,HG, OB, C4,36,f,469642,difficult to be tell if complete moves are being made because child throw robot away over and over again
8973,897336,HG, OB, C3,36,f,341666,no complete movements made during the tree pose trial
8981,898136,LT, OB & HG, CB,36,f,0,
8987,898736,LT, SW, CB,36,m,0,
8998,899836,LT, JRH, CB,36,m,0,
8998,899836,LT, JRH, C3,36,m,0,
9034,903436,LT, KC, CB,36,f,0,
9034,903436,LT, KC, C4,36,f,457079,child resets behind back
9034,903436,LT, KC, C3,36,f,361768,child resets behind back
9034,903436,LT, KC, C2,36,f,269428,child resets behind back
9046,904636,LT, KP & TG, C5,36,f,482361,child has trouble with legs doesn't push it into joint
9046,904636,LT, KP & TG, C5,36,f,510952,reset halfway through
9046,904636,LT, KP & TG, C4,36,f,372062,leg fell down child moves it back seems to have difficulty with leg
9046,904636,LT, KP & TG, C4,36,f,393550,reset asked to show again
9046,904636,LT, KP & TG, C3,36,f,313062,asked to show again but does not move robot
9046,904636,LT, KP & TG, C2,36,f,211761,reset asked to show again
9056,905636,LT, JRH, CB,36,m,0,notes say that the child didnt do any behaviors
9056,905636,LT, JRH, CB,36,m,80857,cannot see movements done off screen
9056,905636,LT, JRH, C3,36,m,251357,experimenter resets and gives another turn
9069,906936,LT, KC & AA, CB,36,m,292826,child does not like robots
9080,908036,LT, KC & CP, C5,36,f,553602,did not get to finish all three demos because child did not want to play anymore
9095,909536,LT, JRH & KC, CB,36,m,0,child made no movements with the robot during baseline period
9095,909536,LT, KRH & CK, C5,36,f,487063,chidl not showing pose on white robot so experimenter switches to green
9095,909536,LT, JRH & CK, C4,36,m,0,
9095,909536,LT, JRH & CK, C3,36,m,0,do not think whole pose was filmed but for duration that was filmed the child made no movements
9095,909536,LT, JRH & CK, C2,36,f,0,
9128,912836,LT, SW, CB,36,m,0,
9128,912836,LT, SW, C4,36,m,518092,experimenter moves this
9128,912836,LT, SW, C4,36,m,524654,experimenter moves this
9128,912836,LT, SW, C3,36,f,426230,child was tired and made no movements
9162,916236,LT, SW & WZ, CB,36,f,0,
9162,916236,LT, SW & WZ, C2,36,f,188357,child resets behind back
9163,916336,LT, KC & SW, CB,36,m,0,
9169,916936,LT, KC, C3,36,f,357024,did not finish demo and did not do any other poses because chidl distracted
